Date,SPY,EEM,VEU,BIL,IAU,TLT,QQQ,VGK
2018-09-25,290.75,42.91,52.71,91.56,23.04,116.68,184.14,57.43
2018-09-26,289.88,43.0,52.48,91.56,22.9,117.5,184.27,57.14
2018-09-27,290.69,43.21,52.41,91.58,22.72,117.58,185.83,56.9
2018-09-28,290.72,42.92,52.05,91.58,22.86,117.27,185.79,56.22
2018-10-01,291.73,42.93,52.19,91.44,22.8,116.15,186.17,56.26
2018-10-02,291.56,42.39,51.8,91.45,23.06,116.86,185.75,55.9
2018-10-03,291.72,42.04,51.65,91.45,23.0,114.83,185.95,56.08
2018-10-04,289.44,40.99,50.9,91.47,22.98,114.02,182.38,55.37
2018-10-05,287.82,40.84,50.64,91.48,23.06,113.04,180.15,54.94
2018-10-08,287.82,40.9,50.48,91.48,22.78,112.66,179.05,54.39
2018-10-09,287.4,40.75,50.3,91.47,22.84,113.8,179.63,54.34
2018-10-10,278.3,39.54,49.13,91.49,22.88,113.49,171.73,53.23
2018-10-11,272.17,39.14,48.5,91.5,23.44,114.87,169.6,52.58
2018-10-12,275.95,40.29,48.94,91.5,23.36,114.47,174.32,52.76
2018-10-15,274.4,39.86,48.78,91.51,23.5,114.42,172.21,52.72
2018-10-16,280.4,40.86,49.68,91.52,23.5,114.68,177.22,53.71
2018-10-17,280.45,40.36,49.29,91.52,23.44,114.0,177.29,53.18
2018-10-18,276.4,39.3,48.41,91.52,23.5,113.96,173.18,52.31
2018-10-19,276.25,39.67,48.7,91.53,23.5,113.71,173.02,52.67
2018-10-22,275.01,40.1,48.62,91.55,23.44,113.56,173.91,52.29
2018-10-23,273.61,39.66,48.16,91.55,23.58,113.92,173.27,51.88
2018-10-24,265.32,38.38,46.78,91.56,23.62,114.78,165.34,50.41
2018-10-25,270.08,39.12,47.39,91.57,23.6,114.3,171.06,51.1
2018-10-26,265.33,38.67,47.0,91.58,23.64,114.99,166.66,50.85
2018-10-29,263.86,38.0,46.65,91.58,23.56,114.73,163.23,50.9
2018-10-30,267.77,38.74,47.33,91.58,23.46,114.16,165.92,51.36
2018-10-31,270.63,39.16,47.73,91.59,23.34,113.58,169.82,51.78
2018-11-01,273.51,40.56,48.56,91.46,23.64,113.41,172.06,52.62
2018-11-02,271.89,40.82,48.64,91.46,23.64,112.0,169.38,52.67
2018-11-05,273.39,40.93,48.68,91.47,23.6,112.44,168.96,52.66
2018-11-06,275.12,40.86,48.88,91.47,23.5,112.37,170.24,52.77
2018-11-07,281.01,41.63,49.52,91.48,23.5,112.52,175.58,53.48
2018-11-08,280.5,40.55,48.9,91.49,23.44,112.51,174.46,52.83
2018-11-09,277.76,39.8,48.45,91.51,23.2,113.35,171.52,52.59
2018-11-12,272.57,39.24,47.68,91.5,23.02,114.09,166.33,51.48
2018-11-13,272.06,39.69,47.93,91.51,23.02,114.02,166.47,51.85
2018-11-14,270.2,39.93,48.05,91.5,23.22,114.09,165.2,51.97
2018-11-15,273.02,40.82,48.41,91.53,23.24,114.04,168.09,51.87
2018-11-16,273.73,40.9,48.49,91.54,23.4,114.7,167.5,51.85
2018-11-19,269.1,40.35,48.02,91.53,23.46,115.02,162.06,51.39
2018-11-20,264.12,39.48,47.11,91.55,23.44,115.06,159.16,50.44
2018-11-21,265.02,40.21,47.83,91.57,23.5,115.02,160.37,51.18
2018-11-23,263.25,39.74,47.47,91.57,23.44,115.14,159.21,50.75
2018-11-26,267.5,40.23,48.16,91.58,23.44,114.88,162.89,51.57
2018-11-27,268.4,40.51,48.11,91.58,23.28,115.01,163.44,51.28
2018-11-28,274.58,41.48,48.86,91.59,23.4,114.45,168.7,52.01
2018-11-29,273.98,41.12,48.59,91.6,23.46,114.9,168.15,51.76
2018-11-30,275.65,41.08,48.43,91.61,23.42,115.33,169.37,51.43
2018-12-03,279.3,41.91,49.18,91.45,23.58,115.88,172.33,52.04
2018-12-04,270.25,41.02,47.95,91.46,23.74,117.82,165.72,50.78
2018-12-06,269.84,40.64,47.53,91.48,23.72,118.19,166.89,50.15
2018-12-07,263.57,39.88,46.94,91.49,23.92,118.41,161.38,49.66
2018-12-10,264.07,39.46,46.55,91.5,23.84,118.9,163.07,49.23
2018-12-11,264.13,39.76,46.73,91.49,23.82,118.88,163.61,49.41
2018-12-12,265.46,40.41,47.43,91.51,23.88,118.35,165.05,50.32
2018-12-13,265.37,40.4,47.36,91.52,23.84,118.07,165.1,50.2
2018-12-14,260.47,39.83,46.73,91.53,23.74,118.48,161.08,49.45
2018-12-17,255.36,39.46,46.33,91.54,23.88,119.17,157.43,48.98
2018-12-18,255.08,39.14,46.41,91.54,23.92,119.6,158.42,49.01
2018-12-19,251.26,38.49,45.91,91.37,23.82,121.18,154.53,48.67
2018-12-20,247.17,38.79,45.84,91.39,24.18,120.74,152.29,48.45
2018-12-21,240.7,38.52,45.11,91.41,24.06,120.72,147.57,47.87
2018-12-24,234.34,38.16,44.23,91.42,24.3,121.32,143.5,46.99
2018-12-26,246.18,38.92,45.25,91.41,24.28,120.02,152.46,48.16
2018-12-27,248.07,38.87,45.3,91.44,24.42,120.04,153.05,47.94
2018-12-28,247.75,39.24,45.55,91.45,24.54,121.05,152.97,48.4
2018-12-31,249.92,39.06,45.58,91.46,24.58,121.51,154.26,48.62
2019-01-02,250.18,39.16,45.53,91.45,24.6,122.15,154.88,48.35
2019-01-03,244.21,38.45,45.08,91.48,24.82,123.54,149.82,47.99
2019-01-04,252.39,39.69,46.47,91.49,24.64,122.11,156.23,49.43
2019-01-07,254.38,39.78,46.62,91.49,24.7,121.75,158.09,49.65
2019-01-08,256.77,39.93,46.91,91.49,24.64,121.43,159.52,50.05
2019-01-09,257.97,40.64,47.54,91.49,24.78,121.24,160.82,50.68
2019-01-10,258.88,40.93,47.7,91.5,24.64,120.46,161.28,50.74
2019-01-11,258.98,40.73,47.47,91.52,24.68,120.93,160.69,50.53
2019-01-14,257.4,40.39,47.16,91.51,24.74,120.48,159.27,50.28
2019-01-15,260.35,40.67,47.45,91.53,24.7,120.04,162.38,50.34
2019-01-16,260.98,41.17,47.69,91.54,24.78,120.16,162.35,50.43
2019-01-17,262.96,41.35,47.84,91.56,24.76,120.19,163.63,50.64
2019-01-18,266.46,41.55,48.32,91.56,24.54,119.56,165.25,51.24
2019-01-22,262.86,40.83,47.54,91.57,24.6,120.37,161.94,50.57
2019-01-23,263.41,41.25,47.78,91.57,24.58,120.32,162.15,50.96
2019-01-24,263.55,41.65,47.93,91.6,24.52,121.11,163.2,50.89
2019-01-25,265.78,42.2,48.52,91.59,24.9,120.53,165.15,51.44
2019-01-28,263.76,41.76,48.17,91.6,24.96,120.41,163.11,51.2
2019-01-29,263.41,41.83,48.33,91.6,25.14,121.02,161.57,51.46
2019-01-30,267.58,42.74,48.94,91.62,25.26,120.93,165.68,51.93
2019-01-31,269.93,43.1,49.03,91.62,25.28,121.97,168.16,51.87
2019-02-01,270.06,42.76,48.93,91.45,25.24,120.96,167.45,51.93
2019-02-04,271.96,42.83,49.13,91.46,25.12,120.42,169.53,52.07
2019-02-05,273.1,43.42,49.56,91.46,25.18,120.97,171.03,52.53
2019-02-06,272.74,42.83,49.22,91.48,25.02,121.03,170.52,52.34
2019-02-07,270.14,42.4,48.61,91.48,25.1,121.83,168.23,51.56
2019-02-08,270.47,42.16,48.44,91.5,25.18,122.35,168.56,51.37
2019-02-11,270.62,42.02,48.31,91.49,25.06,121.87,168.4,51.28
2019-02-12,274.1,42.37,48.84,91.51,25.12,121.56,170.89,51.85
2019-02-13,274.99,42.07,48.77,91.51,25.02,121.1,171.01,51.83
2019-02-14,274.38,42.15,48.8,91.53,25.16,121.79,171.22,51.83
2019-02-15,277.37,42.09,49.3,91.53,25.32,121.98,171.94,52.63
2019-02-19,277.85,42.42,49.54,91.55,25.68,122.29,172.28,52.92
2019-02-20,278.41,42.66,49.8,91.55,25.66,121.94,172.25,53.18
2019-02-21,277.42,42.57,49.66,91.56,25.34,120.85,171.62,52.94
2019-02-22,279.14,43.04,49.93,91.58,25.46,121.57,172.89,53.13
2019-02-25,279.52,43.52,50.14,91.57,25.44,121.21,173.52,53.24
2019-02-26,279.32,43.37,50.3,91.58,25.46,121.81,173.7,53.64
2019-02-27,279.2,43.0,50.08,91.59,25.3,120.43,173.59,53.42
2019-02-28,278.68,42.44,49.83,91.61,25.16,120.02,173.19,53.51
2019-03-01,280.42,42.49,50.08,91.45,24.72,118.66,174.39,53.89
2019-03-04,279.4,42.55,49.96,91.44,24.66,119.59,174.42,53.67
2019-03-05,279.02,42.97,50.09,91.45,24.68,119.84,174.55,53.74
2019-03-06,277.33,42.73,49.94,91.46,24.64,120.28,173.56,53.63
2019-03-07,275.01,41.94,49.25,91.48,24.62,121.06,171.43,52.78
2019-03-08,274.46,41.64,49.14,91.49,24.9,121.57,171.17,52.81
2019-03-11,278.44,42.42,49.69,91.49,24.78,121.21,174.73,53.25
2019-03-12,279.49,42.64,49.76,91.5,24.94,122.06,175.69,53.23
2019-03-13,281.34,42.69,50.09,91.51,25.12,121.83,177.01,53.86
2019-03-14,281.16,42.46,50.0,91.51,24.82,120.95,176.71,54.07
2019-03-15,281.31,43.08,50.53,91.52,24.92,121.75,178.35,54.66
2019-03-18,282.33,43.56,50.85,91.53,24.96,121.68,178.45,54.89
2019-03-19,282.4,43.58,50.94,91.53,25.02,121.41,179.05,55.07
2019-03-20,281.55,43.65,50.9,91.53,25.18,122.68,179.76,55.13
2019-03-21,284.73,43.71,50.93,91.56,25.08,122.95,182.57,54.9
2019-03-22,279.25,42.43,49.83,91.56,25.14,124.86,178.56,53.62
2019-03-25,279.04,42.53,49.75,91.56,25.34,125.06,178.22,53.32
2019-03-26,281.12,42.66,50.03,91.57,25.22,124.97,179.05,53.5
2019-03-27,279.65,42.2,49.89,91.58,25.08,126.12,177.9,53.63
2019-03-28,280.71,42.48,49.92,91.6,24.72,126.56,178.31,53.36
2019-03-29,282.48,42.92,50.15,91.6,24.76,126.44,179.66,53.61
2019-04-01,285.83,43.63,50.84,91.44,24.64,124.37,182.04,54.31
2019-04-02,285.97,43.49,50.83,91.43,24.74,124.6,182.73,54.54
2019-04-03,286.42,43.79,51.2,91.44,24.7,123.52,183.78,55.04
2019-04-04,287.18,44.06,51.19,91.47,24.76,123.87,183.71,54.89
2019-04-05,288.57,44.4,51.39,91.47,24.74,124.03,184.66,55.04
2019-04-08,288.79,44.4,51.39,91.47,24.86,123.59,185.13,55.1
2019-04-09,287.31,44.31,51.17,91.48,24.96,123.98,184.48,54.78
2019-04-10,288.29,44.52,51.38,91.48,25.04,124.28,185.47,55.01
2019-04-11,288.21,44.04,51.17,91.51,24.74,123.55,185.03,55.03
2019-04-12,290.16,44.36,51.51,91.51,24.7,122.67,185.83,55.39
2019-04-15,289.97,44.13,51.47,91.52,24.66,122.98,185.86,55.49
2019-04-16,290.16,44.46,51.65,91.52,24.46,122.21,186.5,55.53
2019-04-17,289.45,44.59,51.73,91.54,24.42,122.26,187.15,55.72
2019-04-18,290.02,44.56,51.71,91.55,24.44,122.9,187.39,55.57
2019-04-22,290.27,44.27,51.61,91.55,24.42,122.31,187.92,55.62
2019-04-23,292.88,44.37,51.72,91.55,24.36,122.57,190.31,55.56
2019-04-24,292.23,43.77,51.21,91.57,24.44,123.57,189.71,55.21
2019-04-25,292.05,43.71,51.15,91.59,24.46,123.39,190.48,55.12
2019-04-26,293.41,43.88,51.42,91.58,24.6,123.81,190.65,55.24
2019-04-29,293.87,43.97,51.57,91.59,24.5,123.02,191.02,55.47
2019-04-30,294.02,43.93,51.58,91.6,24.58,123.65,189.54,55.71
2019-05-01,291.81,43.6,51.22,91.43,24.42,123.9,188.93,55.26
2019-05-02,291.18,43.7,51.2,91.44,24.34,123.31,188.11,55.07
2019-05-03,294.03,44.22,51.74,91.45,24.46,123.66,191.11,55.63
2019-05-06,292.82,43.31,51.13,91.46,24.5,124.0,189.94,55.11
2019-05-07,287.93,42.46,50.26,91.47,24.58,124.95,186.24,54.09
2019-05-08,287.53,42.4,50.25,91.47,24.52,124.41,185.77,54.36
2019-05-09,286.66,41.73,49.86,91.48,24.6,124.92,184.77,54.03
2019-05-10,288.1,41.98,50.2,91.5,24.64,124.75,185.0,54.45
2019-05-13,280.86,40.58,48.96,91.49,24.88,125.73,178.58,53.15
2019-05-14,283.4,41.15,49.44,91.5,24.84,125.36,180.54,53.66
2019-05-15,285.06,41.23,49.61,91.51,24.8,126.13,183.09,53.9
2019-05-16,287.7,41.03,49.85,91.52,24.64,125.71,184.93,54.36
2019-05-17,285.84,40.29,49.4,91.53,24.44,125.99,183.04,54.01
2019-05-20,283.95,40.12,49.21,91.54,24.44,125.73,179.95,53.64
2019-05-21,286.51,40.63,49.59,91.54,24.38,125.53,181.83,54.03
2019-05-22,285.63,40.43,49.42,91.56,24.38,126.25,181.02,53.84
2019-05-23,282.14,39.91,48.9,91.58,24.56,127.67,178.25,53.2
2019-05-24,282.78,39.95,49.32,91.58,24.58,127.78,178.16,53.82
2019-05-28,280.15,40.09,48.98,91.59,24.48,128.7,177.49,53.22
2019-05-29,278.27,40.35,48.81,91.59,24.5,129.09,176.03,52.75
2019-05-30,279.03,40.57,49.02,91.62,24.66,130.2,176.77,53.03
2019-05-31,275.27,40.71,48.72,91.62,25.02,131.83,173.95,52.55
2019-06-03,274.57,41.08,49.07,91.44,25.36,132.44,170.12,52.92
2019-06-04,280.53,41.17,49.49,91.46,25.4,130.93,174.91,53.59
2019-06-05,282.96,40.84,49.43,91.46,25.46,130.19,176.21,53.57
2019-06-06,284.8,40.86,49.61,91.49,25.52,130.61,177.61,53.85
2019-06-07,287.65,41.18,50.13,91.48,25.66,131.74,181.04,54.56
2019-06-10,288.97,41.61,50.34,91.5,25.44,130.5,183.15,54.64
2019-06-11,288.9,42.08,50.68,91.49,25.38,130.58,183.4,54.99
2019-06-12,288.39,41.63,50.25,91.5,25.52,130.68,182.34,54.63
2019-06-13,289.58,41.56,50.25,91.53,25.66,131.13,183.42,54.69
2019-06-14,289.26,41.1,49.9,91.54,25.66,131.46,182.64,54.24
2019-06-17,289.37,40.95,49.37,91.54,25.64,131.69,183.74,53.22
2019-06-18,292.4,41.94,50.15,91.54,25.76,132.35,186.41,54.04
2019-06-19,293.06,42.29,50.47,91.56,25.94,132.54,187.11,54.26
2019-06-20,295.86,42.91,51.01,91.57,26.58,132.89,188.85,54.76
2019-06-21,294.0,42.77,50.8,91.57,26.78,131.43,188.57,54.72
2019-06-24,293.64,42.71,50.88,91.58,27.18,132.41,188.16,54.84
2019-06-25,290.76,42.27,50.5,91.58,27.24,132.82,184.93,54.43
2019-06-26,290.47,42.67,50.63,91.6,26.96,131.97,185.79,54.52
2019-06-27,291.5,42.97,50.84,91.6,26.96,132.9,186.5,54.53
2019-06-28,293.0,42.91,50.99,91.61,27.0,132.81,186.74,54.9
2019-07-01,295.66,43.42,51.37,91.44,26.5,132.24,189.26,55.1
2019-07-02,296.43,43.31,51.46,91.45,27.06,133.26,190.01,55.21
2019-07-03,298.8,43.23,51.68,91.48,27.12,134.21,191.44,55.64
2019-07-05,298.46,42.93,51.35,91.47,26.8,132.43,191.05,55.08
2019-07-08,296.82,42.67,51.03,91.47,26.64,132.61,189.71,54.82
2019-07-09,297.19,42.54,50.83,91.48,26.72,132.56,190.66,54.59
2019-07-10,298.61,42.9,51.05,91.49,27.14,131.83,192.56,54.76
2019-07-11,299.31,42.82,51.09,91.51,26.92,130.07,192.42,54.73
2019-07-12,300.65,42.85,51.11,91.52,27.08,130.22,193.53,54.75
2019-07-15,300.75,43.01,51.19,91.52,27.08,130.97,194.15,54.83
2019-07-16,299.78,42.95,51.0,91.53,26.86,130.58,193.15,54.65
2019-07-17,297.74,42.82,50.92,91.53,27.28,131.99,192.2,54.52
2019-07-18,298.83,43.08,51.11,91.56,27.66,132.0,192.42,54.76
2019-07-19,297.17,42.86,50.97,91.56,27.3,131.69,191.01,54.45
2019-07-22,297.9,42.87,51.0,91.56,27.26,131.94,192.53,54.57
2019-07-23,300.03,42.92,51.24,91.55,27.12,131.22,193.79,54.9
2019-07-24,301.44,42.99,51.27,91.57,27.24,131.79,195.15,54.88
2019-07-25,300.0,42.61,50.82,91.59,27.06,131.16,193.3,54.36
2019-07-26,302.01,42.7,50.93,91.58,27.1,131.47,195.29,54.57
2019-07-29,301.46,42.62,50.92,91.6,27.28,131.51,194.62,54.65
2019-07-30,300.72,42.29,50.4,91.6,27.38,131.83,193.78,53.79
2019-07-31,297.43,41.77,50.07,91.61,27.04,132.89,191.1,53.47
2019-08-01,294.84,40.95,49.68,91.48,27.66,135.26,190.15,53.26
2019-08-02,292.62,40.55,49.26,91.48,27.58,136.51,187.35,52.77
2019-08-05,283.82,39.05,47.9,91.47,27.96,138.87,180.73,51.65
2019-08-06,287.8,39.61,48.28,91.48,28.2,139.98,183.26,51.93
2019-08-07,287.97,39.79,48.48,91.5,28.6,140.03,184.25,52.13
2019-08-08,293.62,40.28,49.01,91.51,28.78,140.33,188.26,52.6
2019-08-09,291.62,39.87,48.67,91.5,28.66,140.05,186.49,52.35
2019-08-12,288.07,39.39,48.23,91.52,28.92,142.97,184.35,51.97
2019-08-13,292.55,39.89,48.72,91.53,28.76,142.48,188.39,52.39
2019-08-14,283.9,38.74,47.38,91.52,28.96,145.69,182.76,50.9
2019-08-15,284.65,39.0,47.55,91.56,29.16,147.31,182.55,50.89
2019-08-16,288.85,39.54,48.1,91.55,28.98,146.13,185.48,51.55
2019-08-19,292.33,39.7,48.33,91.55,28.64,144.04,188.43,51.93
2019-08-20,290.09,39.78,48.27,91.56,28.84,145.53,186.97,51.67
2019-08-21,292.45,40.16,48.63,91.55,28.72,144.56,188.63,52.28
2019-08-22,292.36,39.64,48.4,91.58,28.68,143.6,188.02,52.18
2019-08-23,284.85,39.05,47.8,91.57,29.24,145.96,182.07,51.56
2019-08-26,288.0,39.26,48.17,91.58,29.26,145.37,184.82,51.9
2019-08-27,286.87,39.33,48.12,91.59,29.52,147.61,184.43,51.93
2019-08-28,288.89,39.44,48.2,91.58,29.46,147.8,185.09,51.84
2019-08-29,292.58,39.88,48.61,91.6,29.24,147.24,187.92,52.35
2019-08-30,292.45,40.19,48.85,91.61,29.12,147.28,187.47,52.59
2019-09-03,290.74,39.94,48.68,91.46,29.58,147.21,185.65,52.38
2019-09-04,294.04,40.61,49.39,91.45,29.76,147.43,188.33,53.25
2019-09-05,297.82,41.07,49.77,91.46,29.06,144.76,191.78,53.51
2019-09-06,298.05,41.25,49.9,91.47,28.82,145.79,191.59,53.66
2019-09-09,298.2,41.38,50.05,91.47,28.68,143.2,191.19,53.68
2019-09-10,298.13,41.41,50.1,91.49,28.44,140.69,190.64,53.74
2019-09-11,300.25,41.7,50.43,91.48,28.62,140.44,192.43,54.03
2019-09-12,301.29,42.0,50.69,91.5,28.66,139.52,193.23,54.38
2019-09-13,301.09,42.24,50.99,91.5,28.44,136.54,192.54,54.55
2019-09-16,300.16,41.91,50.58,91.5,28.68,138.28,191.68,54.04
2019-09-17,300.92,41.91,50.72,91.51,28.72,139.03,192.6,54.27
2019-09-18,301.1,41.74,50.61,91.53,28.54,139.62,192.52,54.24
2019-09-19,301.08,41.57,50.71,91.53,28.68,140.04,192.84,54.41
2019-09-20,298.28,41.61,50.6,91.54,29.02,141.89,190.8,54.22
2019-09-23,298.21,41.65,50.55,91.56,29.18,141.86,190.5,54.08
2019-09-24,295.87,41.21,50.0,91.56,29.32,143.57,187.97,53.46
2019-09-25,297.62,41.18,49.91,91.56,28.78,141.47,190.08,53.15
2019-09-26,297.0,41.17,50.07,91.58,28.78,142.38,189.38,53.42
2019-09-27,295.4,40.64,49.74,91.58,28.64,142.73,187.03,53.42
2019-09-30,296.77,40.87,49.9,91.59,28.2,143.08,188.81,53.61
2019-10-01,293.24,40.58,49.48,91.45,28.34,143.26,187.27,53.02
2019-10-02,288.06,40.27,48.63,91.45,28.68,143.61,184.05,51.7
2019-10-03,290.42,40.79,49.0,91.48,28.82,144.92,186.07,52.08
2019-10-04,294.35,40.97,49.37,91.48,28.82,145.99,188.81,52.5
2019-10-07,293.08,40.63,49.19,91.49,28.56,144.78,188.24,52.5
2019-10-08,288.53,40.34,48.75,91.49,28.82,145.17,185.42,51.9
2019-10-09,291.27,40.65,49.15,91.49,28.84,144.35,187.23,52.35
2019-10-10,293.24,41.07,49.52,91.51,28.58,142.2,188.68,52.84
2019-10-11,296.28,41.73,50.35,91.52,28.42,140.44,191.11,53.98
2019-10-14,295.95,41.55,50.13,91.51,28.52,141.46,191.09,53.78
2019-10-15,298.88,41.92,50.67,91.52,28.36,139.75,193.52,54.47
2019-10-16,298.4,42.04,50.71,91.53,28.5,139.92,193.04,54.54
2019-10-17,299.28,42.2,50.86,91.54,28.54,139.58,193.55,54.8
2019-10-18,297.97,41.98,50.78,91.54,28.5,139.58,191.69,54.86
2019-10-21,299.99,42.36,51.1,91.55,28.36,138.53,193.39,55.11
2019-10-22,299.01,42.39,51.04,91.55,28.46,139.34,191.85,54.88
2019-10-23,299.88,42.4,51.24,91.55,28.54,139.48,192.22,55.2
2019-10-24,300.37,42.4,51.32,91.57,28.74,139.2,194.09,55.34
2019-10-25,301.6,42.7,51.46,91.57,28.8,138.52,195.64,55.33
2019-10-28,303.3,42.95,51.68,91.56,28.54,137.26,197.57,55.61
2019-10-29,303.21,42.73,51.61,91.58,28.44,137.35,196.04,55.54
2019-10-30,304.14,42.92,51.77,91.59,28.64,139.36,196.99,55.84
2019-10-31,303.33,42.58,51.62,91.6,28.92,141.24,197.08,55.67
2019-11-01,306.14,43.22,52.12,91.46,28.92,140.56,198.87,56.09
2019-11-04,307.37,43.65,52.45,91.47,28.86,138.71,200.1,56.37
2019-11-05,307.03,43.9,52.52,91.46,28.38,137.15,200.21,56.25
2019-11-06,307.1,43.76,52.47,91.47,28.52,137.98,199.76,56.22
2019-11-07,308.18,44.08,52.7,91.49,28.06,135.48,200.43,56.34
2019-11-08,308.94,43.68,52.55,91.49,27.9,134.91,201.23,56.28
2019-11-11,308.35,43.37,52.38,91.49,27.8,135.0,200.96,56.27
2019-11-12,309.0,43.09,52.31,91.5,27.9,135.62,201.54,56.23
2019-11-13,309.1,42.76,52.11,91.5,28.0,136.5,201.59,56.13
2019-11-14,309.55,42.79,52.03,91.51,28.12,137.91,201.43,56.09
2019-11-15,311.79,43.13,52.41,91.5,28.06,137.76,202.91,56.44
2019-11-18,312.02,43.06,52.4,91.52,28.16,138.01,203.07,56.53
2019-11-19,311.93,43.15,52.42,91.51,28.16,139.16,203.37,56.44
2019-11-20,310.77,42.96,52.09,91.52,28.16,140.6,202.15,56.08
2019-11-21,310.27,42.87,52.03,91.52,28.0,139.72,201.7,56.01
2019-11-22,310.96,42.87,52.11,91.53,27.96,139.9,201.83,56.1
2019-11-25,313.37,43.3,52.54,91.53,27.82,140.31,204.22,56.56
2019-11-26,314.08,43.17,52.52,91.54,27.96,141.13,204.61,56.63
2019-11-27,315.48,43.22,52.64,91.56,27.82,140.72,206.04,56.73
2019-11-29,314.31,42.54,52.16,91.56,27.96,140.42,205.1,56.39
2019-12-02,311.64,42.53,51.95,91.45,27.96,138.31,203.0,56.06
2019-12-03,309.55,42.31,51.77,91.44,28.24,141.21,201.41,55.8
2019-12-04,311.46,42.63,52.21,91.45,28.18,139.8,202.43,56.3
2019-12-05,312.02,42.82,52.23,91.47,28.22,139.12,202.83,56.31
2019-12-06,314.87,43.07,52.61,91.47,27.92,138.35,205.0,56.76
2019-12-09,313.88,42.9,52.39,91.48,27.94,138.65,204.07,56.51
2019-12-10,313.53,43.05,52.46,91.48,28.0,138.66,203.9,56.56
2019-12-11,314.42,43.68,52.81,91.48,28.22,139.75,204.98,56.86
2019-12-12,317.13,44.44,53.3,91.5,28.1,137.45,206.51,57.3
2019-12-13,317.32,44.42,53.52,91.48,28.24,139.04,207.19,57.89
2019-12-16,319.5,43.86,54.07,91.5,28.24,137.79,209.27,58.64
2019-12-17,319.57,44.26,54.03,91.49,28.2,137.6,209.39,58.22
2019-12-18,319.59,44.5,54.02,91.51,28.2,136.47,209.55,58.11
2019-12-19,320.9,44.52,54.04,91.52,28.26,136.47,210.86,58.18
2019-12-20,320.73,44.61,54.07,91.41,28.24,136.65,211.71,58.24
2019-12-23,321.22,44.67,53.58,91.41,28.4,136.45,211.81,58.12
2019-12-24,321.23,44.57,53.54,91.42,28.66,136.84,211.92,58.09
2019-12-26,322.94,44.89,53.81,91.43,28.9,137.17,213.79,58.38
2019-12-27,322.86,45.07,53.94,91.42,28.88,137.32,213.61,58.65
2019-12-30,321.08,44.77,53.58,91.43,28.98,136.82,212.21,58.19
2019-12-31,321.86,44.87,53.75,91.43,29.0,135.48,212.61,58.6
2020-01-02,324.87,45.78,54.44,91.46,29.22,137.01,216.16,59.09
2020-01-03,322.41,44.93,53.75,91.46,29.62,139.12,214.18,58.35
2020-01-06,323.64,44.82,53.85,91.45,29.92,138.33,215.56,58.57
2020-01-07,322.73,44.79,53.77,91.45,30.04,137.65,215.53,58.28
2020-01-08,324.45,45.05,53.9,91.47,29.82,136.74,217.15,58.43
2020-01-09,326.65,45.35,54.14,91.48,29.64,137.22,218.99,58.49
2020-01-10,325.71,45.59,54.02,91.48,29.84,138.44,218.43,58.21
2020-01-13,327.95,46.3,54.44,91.48,29.6,138.02,220.95,58.5
2020-01-14,327.45,46.04,54.43,91.48,29.56,138.73,220.08,58.54
2020-01-15,328.19,45.68,54.3,91.49,29.76,139.65,220.17,58.56
2020-01-16,330.92,45.97,54.62,91.51,29.7,139.21,222.28,58.84
