ISIN,Ticker,Name,Weight,Sector,Country,Asset class,Currency
,IGL,Indraprastha Gas Ltd,0.000116,Utilities,India,,INR
,UBBL,United Breweries Ltd,0.000115,Consumer Staples,India,,INR
,PGAS,Perusahaan Gas Negara Persero Tbk PT,0.000115,Utilities,Indonesia,,IDR
,2386,Sinopec Engineering Group Co Ltd,0.000115,Industrials,Hong Kong,,HKD
,COCHIN,Cochin Shipyard Ltd,0.000114,Industrials,India,,INR
,TAIBA,Taiba Investments Co,0.000114,Real Estate,Saudi Arabia,,SAR
,BDL,Bharat Dynamics Ltd,0.000114,Industrials,India,,INR
,BRGR,Berger Paints India Ltd,0.000114,Industrials,India,,INR
,PREMIERE,New Issuer: BB Company ID:20732815,0.000113,Energy,India,,INR
,5269,ASMedia Technology Inc,0.000113,Information Technology,Taiwan,,TWD
,601727,Shanghai Electric Group Co Ltd,0.000113,Industrials,China,,CNY
,2709,Guangzhou Tinci Materials Technology Co Ltd,0.000113,Materials,China,,CNY
,ACC,ACC Ltd,0.000113,Industrials,India,,INR
,COLBUN,Colbun SA,0.000113,Utilities,Chile,,CLP
,GLXO,GlaxoSmithKline Pharmaceuticals Ltd,0.000113,Health Care,India,,INR
,1114,Brilliance China Automotive Holdings Ltd,0.000112,Consumer Discretionary,Hong Kong,,HKD
,601689,Ningbo Tuopu Group Co Ltd,0.000112,Consumer Discretionary,China,,CNY
,817,China Jinmao Holdings Group Ltd,0.000112,Real Estate,Hong Kong,,HKD
,KIO,Kumba Iron Ore Ltd,0.000112,Materials,South Africa,,ZAR
,538,Yunnan Baiyao Group Co Ltd,0.000112,Health Care,China,,CNY
,PEKGY,Peker Gayrimenkul Yatirim Ortakligi AS,0.000111,Real Estate,Turkey,,TRY
,CUAN,Petrindo Jaya Kreasi Tbk PT,0.000111,Energy,Indonesia,,IDR
,TMX,Thermax Ltd,0.000111,Industrials,India,,INR
,4966,Parade Technologies Ltd,0.00011,Information Technology,Taiwan,,TWD
,688072,Piotech Inc,0.00011,Information Technology,China,,CNY
,601998,China CITIC Bank Corp Ltd,0.00011,Financials,China,,CNY
,2202,Goldwind Science & Technology Co Ltd,0.00011,Energy,China,,CNY
,INL,Investec Ltd,0.00011,Financials,South Africa,,ZAR
,2451,Transcend Information Inc,0.00011,Information Technology,Taiwan,,TWD
,6936,SF Holding Co Ltd,0.000109,Industrials,Hong Kong,,HKD
,2039,China International Marine Containers Group Co Ltd,0.000109,Industrials,Hong Kong,,HKD
,2492,Walsin Technology Corp,0.000109,Information Technology,Taiwan,,TWD
,AGUAS/A,Aguas Andinas SA,0.000109,Utilities,Chile,,CLP
,300015,Aier Eye Hospital Group Co Ltd,0.000109,Health Care,China,,CNY
,SAVOLA,Savola Group/The,0.000109,Consumer Staples,Saudi Arabia,,SAR
,MOFS,Motilal Oswal Financial Services Ltd,0.000109,Financials,India,,INR
,SUNMED,Sunway Healthcare Holdings bhd,0.000109,Health Care,Malaysia,,MYR
,NMDC,NMDC Group PJSC,0.000109,Industrials,United Arab Emirates,,AED
,600418,Anhui Jianghuai Automobile Group Corp Ltd,0.000108,Consumer Discretionary,China,,CNY
,KTLEV,Katilimevim Tasarruf Finansman AS,0.000107,Financials,Turkey,,TRY
,601995,China International Capital Corp Ltd,0.000107,Financials,China,,CNY
,657,China Tungsten And Hightech Materials Co Ltd,0.000107,Materials,China,,CNY
,KPITTECH,KPIT Technologies Ltd,0.000107,Information Technology,India,,INR
,600436,Zhangzhou Pientzehuang Pharmaceutical Co Ltd,0.000107,Health Care,China,,CNY
,895,Henan Shuanghui Investment & Development Co Ltd,0.000107,Consumer Staples,China,,CNY
,CENOMICE,Arabian Centres Co,0.000106,Real Estate,Saudi Arabia,,SAR
,QAMC,Qatar Aluminum Manufacturing Co,0.000106,Materials,Qatar,,QAR
,BOMH,Bank of Maharashtra,0.000106,Financials,India,,INR
,688111,Beijing Kingsoft Office Software Inc,0.000106,Information Technology,China,,CNY
,PGSUS,Pegasus Hava Tasimaciligi AS,0.000106,Consumer Discretionary,Turkey,,TRY
,2027,Focus Media Information Technology Co Ltd,0.000106,Consumer Discretionary,China,,CNY
,601066,CSC Financial Co Ltd,0.000106,Financials,China,,CNY
,OR/F,PTT Oil & Retail Business PCL,0.000106,Energy,Thailand,,THB
,988,Hgtech Co Ltd,0.000106,Information Technology,China,,CNY
,600346,Hengli Petrochemical Co Ltd,0.000106,Materials,China,,CNY
,ATHM,Autohome Inc,0.000106,Information Technology,United States,,USD
,NAHDI,Nahdi Medical Co,0.000105,Consumer Staples,Saudi Arabia,,SAR
,753,Air China Ltd,0.000105,Consumer Discretionary,Hong Kong,,HKD
,1722,Taiwan Fertilizer Co Ltd,0.000105,Materials,Taiwan,,TWD
,601868,China Energy Engineering Corp Ltd,0.000105,Industrials,China,,CNY
,2845,Far Eastern International Bank,0.000105,Financials,Taiwan,,TWD
,DLPL,Dr Lal PathLabs Ltd,0.000105,Health Care,India,,INR
,FERTIGLB,Fertiglobe plc,0.000105,Materials,United Arab Emirates,,AED
,2607,Shanghai Pharmaceuticals Holding Co Ltd,0.000105,Health Care,Hong Kong,,HKD
,KAYNES,Kaynes Technology India Ltd,0.000105,Information Technology,India,,INR
,2648,Satellite Chemical Co Ltd,0.000104,Materials,China,,CNY
,688271,Shanghai United Imaging Healthcare Co Ltd,0.000104,Health Care,China,,CNY
,NLC,NLC India Ltd,0.000104,Utilities,India,,INR
,ICBP,Indofood CBP Sukses Makmur Tbk PT,0.000104,Consumer Staples,Indonesia,,IDR
,PASEU,New Issuer: BB Company ID:67720311,0.000104,Industrials,Turkey,,TRY
,ALPEKA,Alpek SAB de CV,0.000104,Materials,Mexico,,MXN
,HAGA,Hagar hf,0.000103,Consumer Discretionary,Iceland,,ISK
,EL,Societatea Energetica Electrica SA,0.000103,Utilities,Romania,,RON
,DRD,DRDGOLD Ltd,0.000103,Materials,South Africa,,ZAR
,600426,Shandong Hualu Hengsheng Chemical Co Ltd,0.000103,Materials,China,,CNY
,KTC/F,Krungthai Card PCL,0.000102,Financials,Thailand,,THB
,598,Sinotrans Ltd,0.000102,Industrials,Hong Kong,,HKD
,URC,Universal Robina Corp,0.000102,Consumer Staples,Philippines,,PHP
,RESEARCH,Saudi Research & Media Group,0.000101,Consumer Discretionary,Saudi Arabia,,SAR
,ADPORTS,Abu Dhabi Ports Co PJSC,0.000101,Industrials,United Arab Emirates,,AED
,601881,China Galaxy Securities Co Ltd,0.000101,Financials,China,,CNY
,600160,Zhejiang Juhua Co Ltd,0.000101,Materials,China,,CNY
,DN,Deepak Nitrite Ltd,0.000101,Materials,India,,INR
,600362,Jiangxi Copper Co Ltd,0.0001,Materials,China,,CNY
,CSTRL,Castrol India Ltd,0.0001,Energy,India,,INR
,PARKIN,Parkin Co PJSC,0.0001,Industrials,United Arab Emirates,,AED
,600585,Anhui Conch Cement Co Ltd,0.0001,Industrials,China,,CNY
,IRB,IRB Infrastructure Developers Ltd,0.0001,Industrials,India,,INR
,2606,U-Ming Marine Transport Corp,0.0001,Industrials,Taiwan,,TWD
,IREDA,Indian Renewable Energy Development Agency Ltd,0.000099,Financials,India,,INR
,1060,Damai Entertainment Holdings Ltd,0.000099,Consumer Discretionary,Hong Kong,,HKD
,POONAWAL,Poonawalla Fincorp Ltd,0.000099,Financials,India,,INR
,GUBRF,Gubre Fabrikalari TAS,0.000099,Materials,Turkey,,TRY
,AP,Aboitiz Power Corp,0.000099,Utilities,Philippines,,PHP
,TALABAT,New Issuer: BB Company ID:72035566,0.000099,Consumer Discretionary,United Arab Emirates,,AED
,2311,Guangdong Haid Group Co Ltd,0.000099,Consumer Staples,China,,CNY
,688521,Verisilicon Microelectronics Shanghai Co Ltd,0.000099,Information Technology,China,,CNY
,NTPCGREE,NTPC Green Energy Ltd,0.000099,Utilities,India,,INR
,3406,Genius Electronic Optical Co Ltd,0.000099,Information Technology,Taiwan,,TWD
,1071,Huadian Power International Corp Ltd,0.000099,Utilities,Hong Kong,,HKD
,APEX,Apex Investment Co PSC,0.000099,Industrials,United Arab Emirates,,AED
,600795,GD Power Development Co Ltd,0.000099,Utilities,China,,CNY
,ORBIA*,Orbia Advance Corp SAB de CV,0.000098,Industrials,Mexico,,MXN
,2238,Guangzhou Automobile Group Co Ltd,0.000098,Consumer Discretionary,Hong Kong,,HKD
,600066,Yutong Bus Co Ltd,0.000098,Industrials,China,,CNY
,688525,Biwin Storage Technology Co Ltd,0.000098,Information Technology,China,,CNY
,956,China Suntien Green Energy Corp Ltd,0.000098,Utilities,Hong Kong,,HKD
,600988,Chifeng Jilong Gold Mining Co Ltd,0.000098,Materials,China,,CNY
,100,TCL Technology Group Corp,0.000098,Information Technology,China,,CNY
,617,CNPC Capital Co Ltd,0.000098,Financials,China,,CNY
,HMPRO/F,Home Product Center PCL,0.000098,Consumer Discretionary,Thailand,,THB
,601825,Shanghai Rural Commercial Bank Co Ltd,0.000097,Financials,China,,CNY
,LULU,Lulu Retail Holdings PLC,0.000097,Consumer Staples,United Arab Emirates,,AED
,LTTS,L&T Technology Services Ltd,0.000096,Industrials,India,,INR
,SADAFCO,Saudia Dairy & Foodstuff Co,0.000096,Consumer Staples,Saudi Arabia,,SAR
,ARTO,Aarti Industries Ltd,0.000096,Materials,India,,INR
,900926,Shanghai Baosight Software Co Ltd,0.000095,Information Technology,China,,CNY
,NIC,National Industrialization Co,0.000095,Materials,Saudi Arabia,,SAR
,6693,Chifeng Jilong Gold Mining Co Ltd,0.000095,Materials,Hong Kong,,HKD
,HDBFS,HDB Financial Services Ltd,0.000095,Financials,India,,INR
,601319,People's Insurance Co Group of China Ltd/The,0.000095,Financials,China,,CNY
,2532,Tianshan Aluminum Group Co Ltd,0.000095,Materials,China,,CNY
,601111,Air China Ltd,0.000095,Consumer Discretionary,China,,CNY
,600673,Guangdong HEC Technology Holding Co Ltd,0.000094,Materials,China,,CNY
,BEM/F,Bangkok Expressway & Metro PCL,0.000094,Industrials,Thailand,,THB
,EMPOWER,Emirates Central Cooling Systems Corp,0.000094,Industrials,United Arab Emirates,,AED
,TOPG,Top Glove Corp Bhd,0.000094,Health Care,Malaysia,,MYR
,921,Hisense Home Appliances Group Co Ltd,0.000094,Consumer Discretionary,Hong Kong,,HKD
,3M,3M India Ltd,0.000094,Industrials,India,,INR
,DQ,Daqo New Energy Corp,0.000093,Materials,United States,,USD
,625,Chongqing Changan Automobile Co Ltd,0.000093,Consumer Discretionary,China,,CNY
,6110,Topsports International Holdings Ltd,0.000093,Consumer Discretionary,Hong Kong,,HKD
,2304,Jiangsu Yanghe Distillery Co Ltd,0.000093,Consumer Staples,China,,CNY
,2600,Lingyi iTech Guangdong Co,0.000093,Information Technology,China,,CNY
,1318,Mao Geping Cosmetics Co LTD,0.000092,Consumer Discretionary,Hong Kong,,HKD
,975,Shanjin International Gold Co Ltd,0.000092,Materials,China,,CNY
,TOASO,Tofas Turk Otomobil Fabrikasi AS,0.000092,Consumer Discretionary,Turkey,,TRY
,2493,Rongsheng Petrochemical Co Ltd,0.000092,Materials,China,,CNY
,EKGYO,Emlak Konut Gayrimenkul Yatirim Ortakligi AS,0.000092,Real Estate,Turkey,,TRY
,977,IEIT Systems Co Ltd,0.000091,Information Technology,China,,CNY
,601360,360 Security Technology Inc,0.000091,Information Technology,China,,CNY
,2241,GoerTek Inc,0.000091,Industrials,China,,CNY
,601877,Zhejiang Chint Electrics Co Ltd,0.000091,Industrials,China,,CNY
,EXCL,XL Axiata Tbk PT,0.000091,Communication Services,Indonesia,,IDR
,1055,China Southern Airlines Co Ltd,0.000091,Consumer Discretionary,Hong Kong,,HKD
,HMN,Emami Ltd,0.000091,Consumer Staples,India,,INR
,1979,China Merchants Shekou Industrial Zone Holdings Co Ltd,0.00009,Real Estate,China,,CNY
,BBL-R,Bangkok Bank PCL,0.00009,Financials,Thailand,,THB
,RATCH/F,Ratch Group PCL,0.00009,Utilities,Thailand,,THB
,APPC,Advanced Petrochemical Co,0.00009,Materials,Saudi Arabia,,SAR
,938,Unisplendour Corp Ltd,0.00009,Information Technology,China,,CNY
,TATATECH,Tata Technologies Ltd,0.00009,Information Technology,India,,INR
,600029,China Southern Airlines Co Ltd,0.00009,Consumer Discretionary,China,,CNY
,SNT,Santam Ltd,0.000089,Financials,South Africa,,ZAR
,601179,China XD Electric Co Ltd,0.000089,Information Technology,China,,CNY
,600009,Shanghai International Airport Co Ltd,0.000089,Industrials,China,,CNY
,601898,China Coal Energy Co Ltd,0.000089,Energy,China,,CNY
,600438,Tongwei Co Ltd,0.000089,Energy,China,,CNY
,ESCORTS,Escorts Kubota Ltd,0.000089,Industrials,India,,INR
,991,Datang International Power Generation Co Ltd,0.000089,Utilities,Hong Kong,,HKD
,2498,HTC Corp,0.000089,Communication Services,Taiwan,,TWD
,AIA,Athens International Airport SA,0.000089,Industrials,Greece,,EUR
,688498,Yuanjie Semiconductor Technology Co Ltd,0.000088,Information Technology,China,,CNY
,600096,Yunnan Yuntianhua Co Ltd,0.000088,Materials,China,,CNY
,EXTRA,United Electronics Co,0.000088,Consumer Discretionary,Saudi Arabia,,SAR
,600958,Orient Securities Co Ltd/China,0.000088,Financials,China,,CNY
,CPAXT/F,CP AXTRA PCL,0.000088,Consumer Discretionary,Thailand,,THB
,2625,Kuang-Chi Technologies Co Ltd,0.000088,Consumer Discretionary,China,,CNY
,GP,Godfrey Phillips India Ltd,0.000088,Consumer Staples,India,,INR
,AEFES,Anadolu Efes Biracilik Ve Malt Sanayii AS,0.000087,Consumer Staples,Turkey,,TRY
,HUDCO,Housing & Urban Development Corp Ltd,0.000087,Financials,India,,INR
,CRISIL,CRISIL Ltd,0.000087,Financials,India,,INR
,JSWINFRA,JSW Infrastructure Ltd,0.000087,Industrials,India,,INR
,1368,Xtep International Holdings Ltd,0.000087,Consumer Discretionary,Hong Kong,,HKD
,600674,Sichuan Chuantou Energy Co Ltd,0.000087,Utilities,China,,CNY
,630,Tongling Nonferrous Metals Group Co Ltd,0.000087,Materials,China,,CNY
,600584,JCET Group Co Ltd,0.000087,Information Technology,China,,CNY
,1880,China Tourism Group Duty Free Corp Ltd,0.000086,Consumer Discretionary,Hong Kong,,HKD
,2156,TongFu Microelectronics Co Ltd,0.000086,Information Technology,China,,CNY
,ENDU,Endurance Technologies Ltd,0.000086,Consumer Discretionary,India,,INR
,6781,Advanced Energy Solution Holding Co Ltd,0.000086,Industrials,Taiwan,,TWD
,9917,Taiwan Secom Co Ltd,0.000086,Industrials,Taiwan,,TWD
,600219,Shandong Nanshan Aluminum Co Ltd,0.000086,Materials,China,,CNY
,IGRD,Estithmar Holding QPSC,0.000085,Industrials,Qatar,,QAR
,601633,Great Wall Motor Co Ltd,0.000085,Consumer Discretionary,China,,CNY
,AGHOL,AG Anadolu Grubu Holding AS,0.000085,Industrials,Turkey,,TRY
,LTM,Latam Airlines Group SA,0.000085,Consumer Discretionary,United States,,USD
,600115,China Eastern Airlines Corp Ltd,0.000085,Consumer Discretionary,China,,CNY
,AURE3,Auren Energia SA,0.000085,Utilities,Brazil,,BRL
,2736,Guosen Securities Co Ltd,0.000085,Financials,China,,CNY
,6979,ZJLD Group Inc,0.000085,Consumer Staples,Hong Kong,,HKD
,670,China Eastern Airlines Corp Ltd,0.000085,Consumer Discretionary,Hong Kong,,HKD
,9921,Giant Manufacturing Co Ltd,0.000085,Consumer Discretionary,Taiwan,,TWD
,SEERA,Seera Group Holding,0.000084,Consumer Discretionary,Saudi Arabia,,SAR
,363,Shanghai Industrial Holdings Ltd,0.000084,Real Estate,Hong Kong,,HKD
,FESTI,Festi hf,0.000084,Consumer Discretionary,Iceland,,ISK
,IEYHO,New Issuer: BB Company ID:376108,0.000084,Consumer Discretionary,Turkey,,TRY
,933,Henan Shenhuo Coal Industry & Electricity Power Co Ltd,0.000084,Materials,China,,CNY
,SNN,Societatea Nationala Nuclearelectrica SA,0.000084,Utilities,Romania,,RON
,600415,Zhejiang China Commodities City Group Co Ltd,0.000084,Consumer Discretionary,China,,CNY
,601168,Western Mining Co Ltd,0.000084,Materials,China,,CNY
,CATERING,Catrion Catering Holding Co,0.000084,Consumer Discretionary,Saudi Arabia,,SAR
,900905,Lao Feng Xiang Co Ltd,0.000084,Consumer Discretionary,China,,CNY
,570,China Traditional Chinese Medicine Holdings Co Ltd,0.000084,Health Care,Hong Kong,,HKD
,157,Zoomlion Heavy Industry Science and Technology Co Ltd,0.000084,Industrials,China,,CNY
,1309,Shenzhen Techwinsemi Technology Co Ltd,0.000084,Information Technology,China,,CNY
,CSNA3,Cia Siderurgica Nacional SA,0.000083,Materials,Brazil,,BRL
,881,Zhongsheng Group Holdings Ltd,0.000083,Consumer Discretionary,Hong Kong,,HKD
,600048,Poly Developments and Holdings Group Co Ltd,0.000083,Real Estate,China,,CNY
,LIDER,LDR Turizm AS,0.000083,Consumer Discretionary,Turkey,,TRY
,603296,Huaqin Co Ltd,0.000083,Information Technology,China,,CNY
,KRDMD,Kardemir Karabuk Demir Celik Sanayi ve Ticaret AS,0.000083,Materials,Turkey,,TRY
,SGS,Saudi Ground Services Co,0.000082,Industrials,Saudi Arabia,,SAR
,601788,Everbright Securities Co Ltd,0.000082,Financials,China,,CNY
,300604,Hangzhou Chang Chuan Technology Co Ltd,0.000082,Information Technology,China,,CNY
,AWL,Adani Wilmar Ltd,0.000082,Consumer Staples,India,,INR
,SYNG,Syngene International Ltd,0.000082,Health Care,India,,INR
,M,MED Life SA,0.000082,Health Care,Romania,,RON
,EMTK,Elang Mahkota Teknologi Tbk PT,0.000082,Consumer Discretionary,Indonesia,,IDR
,200625,Chongqing Changan Automobile Co Ltd,0.000082,Consumer Discretionary,China,,CNY
,301,Jiangsu Eastern Shenghong Co Ltd,0.000082,Materials,China,,CNY
,GTCAP,GT Capital Holdings Inc,0.000081,Consumer Discretionary,Philippines,,PHP
,601916,China Zheshang Bank Co Ltd,0.000081,Financials,China,,CNY
,165,China Everbright Ltd,0.000081,Financials,Hong Kong,,HKD
,2202,China Vanke Co Ltd,0.000081,Real Estate,Hong Kong,,HKD
,603659,Shanghai Putailai New Energy Technology Group Co Ltd,0.00008,Materials,China,,CNY
,601838,Bank of Chengdu Co Ltd,0.00008,Financials,China,,CNY
,BAJAJHFL,New Issuer: BB Company ID:27928662,0.00008,Financials,India,,INR
,2812,Yunnan Energy New Material Group Co Ltd,0.000079,Industrials,China,,CNY
,6099,China Merchants Securities Co Ltd,0.000079,Financials,Hong Kong,,HKD
,9898,Weibo Corp,0.000079,Information Technology,Hong Kong,,HKD
,2837,Shenzhen Envicool Technology Co Ltd,0.000079,Industrials,China,,CNY
,3969,China Railway Signal & Communication Corp Ltd,0.000078,Industrials,Hong Kong,,HKD
,CCU,Cia Cervecerias Unidas SA,0.000078,Consumer Staples,Chile,,CLP
,600026,COSCO SHIPPING Energy Transportation Co Ltd,0.000078,Industrials,China,,CNY
,688223,Jinko Solar Co Ltd,0.000078,Energy,China,,CNY
,3759,Pharmaron Beijing Co Ltd,0.000078,Health Care,Hong Kong,,HKD
,KLRHO,Kiler Holding AS,0.000077,Real Estate,Turkey,,TRY
,2294,Shenzhen Salubris Pharmaceuticals Co Ltd,0.000077,Health Care,China,,CNY
,CZG,Colt CZ Group SE,0.000077,Industrials,Czech Republic,,CZK
,1199,COSCO SHIPPING Ports Ltd,0.000077,Industrials,Hong Kong,,HKD
,123,Yuexiu Property Co Ltd,0.000077,Real Estate,Hong Kong,,HKD
,LH/F,Land & Houses PCL,0.000076,Real Estate,Thailand,,THB
,MAGEN,Margun Enerji Uretim Sanayi VE Ticaret AS,0.000076,Utilities,Turkey,,TRY
,2186,Luye Pharma Group Ltd,0.000075,Health Care,Hong Kong,,HKD
,BURG,Burgan Bank SAK,0.000075,Financials,Kuwait,,KWD
,2236,Zhejiang Dahua Technology Co Ltd,0.000075,Information Technology,China,,CNY
,688036,Shenzhen Transsion Holdings Co Ltd,0.000074,Communication Services,China,,CNY
,300418,Kunlun Tech Co Ltd,0.000074,Consumer Discretionary,China,,CNY
,2080,Sinoma Science & Technology Co Ltd,0.000074,Materials,China,,CNY
,TRALT,Koza Altin Isletmeleri AS,0.000074,Materials,Turkey,,TRY
,300803,Beijing Compass Technology Development Co Ltd,0.000074,Financials,China,,CNY
,639,Shougang Fushan Resources Group Ltd,0.000074,Energy,Hong Kong,,HKD
,601117,China National Chemical Engineering Co Ltd,0.000074,Industrials,China,,CNY
,600196,Shanghai Fosun Pharmaceutical Group Co Ltd,0.000074,Health Care,China,,CNY
,600233,YTO Express Group Co Ltd,0.000074,Industrials,China,,CNY
,2414,Wuhan Guide Infrared Co Ltd,0.000073,Industrials,China,,CNY
,300751,Suzhou Maxwell Technologies Co Ltd,0.000073,Industrials,China,,CNY
,688396,China Resources Microelectronics Ltd,0.000073,Information Technology,China,,CNY
,300223,Ingenic Semiconductor Co Ltd,0.000073,Information Technology,China,,CNY
,1030,Seazen Group Ltd,0.000073,Real Estate,Hong Kong,,HKD
,EGCO/F,Electricity Generating PCL,0.000073,Utilities,Thailand,,THB
,600011,Huaneng Power International Inc,0.000073,Utilities,China,,CNY
,MARAFIQ,Power & Water Utility Co for Jubail & Yanbu,0.000072,Utilities,Saudi Arabia,,SAR
,TU/F,Thai Union Group PCL,0.000072,Consumer Staples,Thailand,,THB
,2128,Inner Mongolia Dian Tou Energy Corp Ltd,0.000072,Energy,China,,CNY
,2049,Unigroup Guoxin Microelectronics Co Ltd,0.000072,Information Technology,China,,CNY
,601901,Founder Securities Co Ltd,0.000072,Financials,China,,CNY
,300757,RoboTechnik Intelligent Technology Co Ltd,0.000072,Industrials,China,,CNY
,2558,Giant Network Group Co Ltd,0.000071,Consumer Discretionary,China,,CNY
,3347,Hangzhou Tigermed Consulting Co Ltd,0.000071,Health Care,Hong Kong,,HKD
,3996,China Energy Engineering Corp Ltd,0.000071,Industrials,Hong Kong,,HKD
,600221,Hainan Airlines Holding Co Ltd,0.000071,Consumer Discretionary,China,,CNY
,6049,Poly Property Services Co Ltd,0.000071,Real Estate,Hong Kong,,HKD
,2595,Shandong Himile Mechanical Science & Technology Co Ltd,0.000071,Industrials,China,,CNY
,IQ,iQIYI Inc,0.000071,Consumer Discretionary,United States,,USD
,GENM,Genting Malaysia Bhd,0.00007,Consumer Discretionary,Malaysia,,MYR
,2281,Accelink Technologies Co Ltd,0.00007,Communication Services,China,,CNY
,600703,Sanan Optoelectronics Co Ltd,0.00007,Information Technology,China,,CNY
,FLYNAS,flynas Co SJSC,0.00007,Consumer Discretionary,Saudi Arabia,,SAR
,963,Huadong Medicine Co Ltd,0.00007,Health Care,China,,CNY
,PHX,Phoenix Group PLC,0.00007,Information Technology,United Arab Emirates,,AED
,600741,Huayu Automotive Systems Co Ltd,0.00007,Consumer Discretionary,China,,CNY
,DFM,Dubai Financial Market PJSC,0.000069,Financials,United Arab Emirates,,AED
,6198,Qingdao Port International Co Ltd,0.000069,Industrials,Hong Kong,,HKD
,603893,Rockchip Electronics Co Ltd,0.000069,Information Technology,China,,CNY
,ISAT,Indosat Tbk PT,0.000069,Communication Services,Indonesia,,IDR
,HEXT,Hexaware Technologies Ltd,0.000068,Information Technology,India,,INR
,1618,Metallurgical Corp of China Ltd,0.000068,Industrials,Hong Kong,,HKD
,995,Anhui Expressway Co Ltd,0.000068,Industrials,Hong Kong,,HKD
,MAVI,Mavi Giyim Sanayi Ve Ticaret AS,0.000068,Consumer Discretionary,Turkey,,TRY
,SASA,Sasa Polyester Sanayi AS,0.000068,Materials,Turkey,,TRY
,300857,Sharetronic Data Technology Co Ltd,0.000068,Information Technology,China,,CNY
,HWA,Honeywell Automation India Ltd,0.000068,Industrials,India,,INR
,PRESIGHT,Presight AI Holding PLC,0.000068,Information Technology,United Arab Emirates,,AED
,338,Sinopec Shanghai Petrochemical Co Ltd,0.000068,Energy,Hong Kong,,HKD
,2738,Sinomine Resource Group Co Ltd,0.000067,Materials,China,,CNY
,ARABIAND,Arabian Drilling Co,0.000067,Energy,Saudi Arabia,,SAR
