ISIN,Name,Sector,Asset Class,Weight,Country,Currency
,AMERICAN WOODMARK CORP,Industrials,Equity,0.0001,United States,USD
,NEXPOINT RESIDENTIAL TRUST INC,Real Estate,Equity,0.0001,United States,USD
,VIMIAN GROUP,Health Care,Equity,0.0001,Sweden,SEK
,ITOKI CORP,Industrials,Equity,0.0001,Japan,JPY
,KFORCE INC,Industrials,Equity,0.0001,United States,USD
,MENICON LTD,Health Care,Equity,0.0001,Japan,JPY
,SANBIO LTD,Health Care,Equity,0.0001,Japan,JPY
,C C GROUP PLC,Consumer Staples,Equity,0.0001,United Kingdom,GBP
,MIAMI INTERNATIONAL HOLDINGS INC,Financials,Equity,0.0001,United States,USD
,PAGAYA TECHNOLOGIES LTD CLASS A,Information Technology,Equity,0.0001,United States,USD
,WORLD ACCEPTANCE CORP,Financials,Equity,0.0001,United States,USD
,CEVA INC,Information Technology,Equity,0.0001,United States,USD
,NANOSONICS LTD,Health Care,Equity,0.0001,Australia,AUD
,ADAMAS INC TRUST,Financials,Equity,0.0001,United States,USD
,MIVTACH SHAMIR HOLDINGS LTD,Financials,Equity,0.0001,Israel,ILS
,PILLAR CORP,Materials,Equity,0.0001,Japan,JPY
,BEAZER HOMES INC,Consumer Discretionary,Equity,0.0001,United States,USD
,CORMEDIX INC,Health Care,Equity,0.0001,United States,USD
,ALEXANDERS REIT INC,Real Estate,Equity,0.0001,United States,USD
,UBISOFT ENTERTAINMENT SA CAT A,Communication Services,Equity,0.0001,France,EUR
,ZOJIRUSHI CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,ARJO CLASS B,Health Care,Equity,0.0001,Sweden,SEK
,SITEMINDER LTD,Information Technology,Equity,0.0001,Australia,AUD
,INMODE LTD,Health Care,Equity,0.0001,Israel,USD
,MILDEF GROUP,Industrials,Equity,0.0001,Sweden,SEK
,ORRSTOWN FINANCIAL SERVICES INC,Financials,Equity,0.0001,United States,USD
,KYORIN PHARMACEUTICAL LTD,Health Care,Equity,0.0001,Japan,JPY
,HANSEN TECHNOLOGIES LTD,Information Technology,Equity,0.0001,Australia,AUD
,SPIRE HEALTHCARE GROUP PLCINARY,Health Care,Equity,0.0001,United Kingdom,GBP
,SPRINKLR INC CLASS A,Information Technology,Equity,0.0001,United States,USD
,NATIONAL BEVERAGE CORP,Consumer Staples,Equity,0.0001,United States,USD
,CAPITALAND CHINA TRUST,Real Estate,Equity,0.0001,Singapore,SGD
,IBSTOCK PLC,Materials,Equity,0.0001,United Kingdom,GBP
,MISTER CAR WASH INC,Consumer Discretionary,Equity,0.0001,United States,USD
,TADANO LTD,Industrials,Equity,0.0001,Japan,JPY
,UNIQURE NV,Health Care,Equity,0.0001,United States,USD
,SWEETGREEN INC CLASS A,Consumer Discretionary,Equity,0.0001,United States,USD
,SERVE ROBOTICS INC,Consumer Discretionary,Equity,0.0001,United States,USD
,FINANCIAL PRODUCTS GROUP LTD,Financials,Equity,0.0001,Japan,JPY
,UWM HOLDINGS CORP CLASS A,Financials,Equity,0.0001,United States,USD
,POLYPEPTIDE N AG,Health Care,Equity,0.0001,Switzerland,CHF
,TOKYU CONSTRUCTION LTD,Industrials,Equity,0.0001,Japan,JPY
,CBL ASSOCIATES PROPERTIES INC,Real Estate,Equity,0.0001,United States,USD
,ARVINAS INC,Health Care,Equity,0.0001,United States,USD
,WINPAK LTD,Materials,Equity,0.0001,Canada,CAD
,FORWARD AIR CORP,Industrials,Equity,0.0001,United States,USD
,TROAX GROUP,Industrials,Equity,0.0001,Sweden,SEK
,RIKEN KEIKI LTD,Information Technology,Equity,0.0001,Japan,JPY
,ISE CHEMICALS CORP,Materials,Equity,0.0001,Japan,JPY
,ITOHAM YONEKYU HOLDINGS INC,Consumer Staples,Equity,0.0001,Japan,JPY
,ENERGY RECOVERY INC,Industrials,Equity,0.0001,United States,USD
,AMC ENTERTAINMENT HOLDINGS INC CLA,Communication Services,Equity,0.0001,United States,USD
,TOYOBO LTD,Materials,Equity,0.0001,Japan,JPY
,DEEP SOURCE HOLDINGS LTD,Industrials,Equity,0.0001,Hong Kong,HKD
,OPKO HEALTH INC,Health Care,Equity,0.0001,United States,USD
,NEINOR HOMES SA,Consumer Discretionary,Equity,0.0001,Spain,EUR
,KOMERI LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,PRECIGEN INC,Health Care,Equity,0.0001,United States,USD
,CPI EUROPE AGE AG,Real Estate,Equity,0.0001,Austria,EUR
,SANSAN INC,Information Technology,Equity,0.0001,Japan,JPY
,HOKUETSU CORP,Materials,Equity,0.0001,Japan,JPY
,CARS.COM INC,Communication Services,Equity,0.0001,United States,USD
,HANKYU HANSHIN REIT INC,Real Estate,Equity,0.0001,Japan,JPY
,BLUE SQUARE REAL ESTATE LTD,Real Estate,Equity,0.0001,Israel,ILS
,KELT EXPLORATION LTD,Energy,Equity,0.0001,Canada,CAD
,CDL HOSPITALITY REIT UNITS,Real Estate,Equity,0.0001,Singapore,SGD
,CREDIT CORP GROUP LTD,Financials,Equity,0.0001,Australia,AUD
,NAGARRO N,Information Technology,Equity,0.0001,Germany,EUR
,SOUTHSIDE BANCSHARES INC,Financials,Equity,0.0001,United States,USD
,METSA BOARD CLASS B,Materials,Equity,0.0001,Finland,EUR
,SHOEI LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,CROMWELL PROPERTY GROUP STAPLED UN,Real Estate,Equity,0.0001,Australia,AUD
,HANDR REAL ESTATE INVESTMENT TRUST,Real Estate,Equity,0.0001,Canada,CAD
,NORWEGIAN AIR SHUTTLE,Industrials,Equity,0.0001,Norway,NOK
,COMPASS THERAPEUTICS,Health Care,Equity,0.0001,United States,USD
,IDI INSURANCE COMPANY LTD,Financials,Equity,0.0001,Israel,ILS
,MATAS,Consumer Discretionary,Equity,0.0001,Denmark,DKK
,PIAGGIO & C,Consumer Discretionary,Equity,0.0001,Italy,EUR
,DICKER DATA LTD,Information Technology,Equity,0.0001,Australia,AUD
,KANAMOTO LTD,Industrials,Equity,0.0001,Japan,JPY
,CREATE SD HOLDINGS LTD,Consumer Staples,Equity,0.0001,Japan,JPY
,SCHOTT PHARMA AG,Health Care,Equity,0.0001,Germany,EUR
,U-NEXT HOLDINGS LTD,Communication Services,Equity,0.0001,Japan,JPY
,SAMHALLSBYGGNADSBOLAGET I NORDEN C,Real Estate,Equity,0.0001,Sweden,SEK
,NEXITY SA,Real Estate,Equity,0.0001,France,EUR
,INHIBRX BIOSCIENCES INC,Health Care,Equity,0.0001,United States,USD
,ARS PHARMACEUTICALS INC,Health Care,Equity,0.0001,United States,USD
,DIP CORP,Industrials,Equity,0.0001,Japan,JPY
,ACCELERANT HOLDINGS CLASS A,Financials,Equity,0.0001,United States,USD
,XPS PENSIONS GROUP PLC,Financials,Equity,0.0001,United Kingdom,GBP
,AS ONE CORP,Health Care,Equity,0.0001,Japan,JPY
,PC CONNECTION INC,Information Technology,Equity,0.0001,United States,USD
,NIQ GLOBAL INTELLIGENCE PLC,Communication Services,Equity,0.0001,United States,USD
,AOYAMA TRADING LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,CLARITY PHARMACEUTICALS LTD,Health Care,Equity,0.0001,Australia,AUD
,LENDINGTREE INC,Financials,Equity,0.0001,United States,USD
,ICADE REIT SA,Real Estate,Equity,0.0001,France,EUR
,HOVNANIAN ENTERPRISES INC CLASS A,Consumer Discretionary,Equity,0.0001,United States,USD
,JANUX THERAPEUTICS INC,Health Care,Equity,0.0001,United States,USD
,ASANA INC CLASS A,Information Technology,Equity,0.0001,United States,USD
,HERITAGE INSURANCE HOLDINGS INC,Financials,Equity,0.0001,United States,USD
,KINEPOLIS NV,Communication Services,Equity,0.0001,Belgium,EUR
,SANA BIOTECHNOLOGY INC,Health Care,Equity,0.0001,United States,USD
,GUARDIAN PHARMACY SERVICES INC CLA,Health Care,Equity,0.0001,United States,USD
,VOYAGER TECHNOLOGIES INC CLASS A,Industrials,Equity,0.0001,United States,USD
,RESOLUTE HOLDINGS MANAGEMENT INC,Industrials,Equity,0.0001,United States,USD
,CRACKER BARREL OLD COUNTRY STORE I,Consumer Discretionary,Equity,0.0001,United States,USD
,REALORD GROUP HOLDINGS LTD,Industrials,Equity,0.0001,Hong Kong,HKD
,YAMANASHI CHUO BANK LTD,Financials,Equity,0.0001,Japan,JPY
,ME GROUP INTERNATIONAL PLC,Consumer Discretionary,Equity,0.0001,United Kingdom,GBP
,NORMA GROUP,Industrials,Equity,0.0001,Germany,EUR
,SHIBAURA MACHINE LTD,Industrials,Equity,0.0001,Japan,JPY
,TOKMANNI GROUP CORPORATION,Consumer Discretionary,Equity,0.0001,Finland,EUR
,RICOH LEASING LTD,Financials,Equity,0.0001,Japan,JPY
,HAYS PLC,Industrials,Equity,0.0001,United Kingdom,GBP
,MARINEMAX INC,Consumer Discretionary,Equity,0.0001,United States,USD
,INGHAMS GROUP LTD,Consumer Staples,Equity,0.0001,Australia,AUD
,DAIICHIKOSHO LTD,Communication Services,Equity,0.0001,Japan,JPY
,TOOTSIE ROLL INDUSTRIES INC,Consumer Staples,Equity,0.0001,United States,USD
,CANFOR CORP,Materials,Equity,0.0001,Canada,CAD
,FWD GROUP HOLDINGS LTD,Financials,Equity,0.0001,Hong Kong,HKD
,CASCADES INC,Materials,Equity,0.0001,Canada,CAD
,REGIS HEALTHCARE LTD,Health Care,Equity,0.0001,Australia,AUD
,WORKSPACE GROUP REIT PLC,Real Estate,Equity,0.0001,United Kingdom,GBP
,MEDCAP,Health Care,Equity,0.0001,Sweden,SEK
,METALLUS INC,Materials,Equity,0.0001,United States,USD
,HBX GROUP INTERNATIONAL PLC,Consumer Discretionary,Equity,0.0001,Spain,EUR
,L1 GROUP LTD,Financials,Equity,0.0001,Australia,AUD
,SOLID POWER INC CLASS A,Consumer Discretionary,Equity,0.0001,United States,USD
,PAGEGROUP PLC,Industrials,Equity,0.0001,United Kingdom,GBP
,CANNAE HOLDINGS INC,Financials,Equity,0.0001,United States,USD
,BUYSELL TECHNOLOGIES LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,FTAI INFRASTRUCTURE INC,Industrials,Equity,0.0001,United States,USD
,AMPLITUDE INC CLASS A,Information Technology,Equity,0.0001,United States,USD
,METRO BANK HOLDINGS PLC,Financials,Equity,0.0001,United Kingdom,GBP
,COLLINS FOODS LTD,Consumer Discretionary,Equity,0.0001,Australia,AUD
,HEARTLAND EXPRESS INC,Industrials,Equity,0.0001,United States,USD
,MISSION PRODUCE INC,Consumer Staples,Equity,0.0001,United States,USD
,YIT,Consumer Discretionary,Equity,0.0001,Finland,EUR
,DAILY JOURNAL CORP,Information Technology,Equity,0.0001,United States,USD
,FIERA CAPITAL CORP CLASS A,Financials,Equity,0.0001,Canada,CAD
,TRE HOLDINGS CORP,Industrials,Equity,0.0001,Japan,JPY
,VBG GROUP CLASS B,Industrials,Equity,0.0001,Sweden,SEK
,INDEPENDENT BANK CORP,Financials,Equity,0.0001,United States,USD
,SINGAPORE POST LTD,Industrials,Equity,0.0001,Singapore,SGD
,KISSEI PHARMACEUTICAL LTD,Health Care,Equity,0.0001,Japan,JPY
,ODDITY TECH LTD CLASS A,Consumer Staples,Equity,0.0001,Israel,USD
,ENGHOUSE SYSTEMS LTD,Information Technology,Equity,0.0001,Canada,CAD
,AH REALTY INC,Real Estate,Equity,0.0001,United States,USD
,JAPAN LIFELINE LTD,Health Care,Equity,0.0001,Japan,JPY
,SYNSAM,Consumer Discretionary,Equity,0.0001,Sweden,SEK
,ENTRA,Real Estate,Equity,0.0001,Norway,NOK
,ATOM CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,OIL DRI CORPORATION OF AMERICA,Consumer Staples,Equity,0.0001,United States,USD
,SUNEVISION HOLDINGS LTD,Information Technology,Equity,0.0001,Hong Kong,HKD
,COHORT PLC,Industrials,Equity,0.0001,United Kingdom,GBP
,MANITOU BF SA,Industrials,Equity,0.0001,France,EUR
,COGECO COMMUNICATIONS SUBORDINATE,Communication Services,Equity,0.0001,Canada,CAD
,BLUELINX HOLDINGS INC,Industrials,Equity,0.0001,United States,USD
,CULLINAN THERAPEUTICS INC,Health Care,Equity,0.0001,United States,USD
,APARTMENT INVESTMENT AND MANAGEMEN,Real Estate,Equity,0.0001,United States,USD
,ELECOM LTD,Information Technology,Equity,0.0001,Japan,JPY
,STAGWELL INC CLASS A,Communication Services,Equity,0.0001,United States,USD
,ANYCOLOR INC,Communication Services,Equity,0.0001,Japan,JPY
,TRICAN WELL SERVICE LTD,Energy,Equity,0.0001,Canada,CAD
,WA1 RESOURCES LTD,Materials,Equity,0.0001,Australia,AUD
,ADVANCED MEDICAL SOLUTIONS GROUP P,Health Care,Equity,0.0001,United Kingdom,GBP
,CAPITOL FEDERAL FINANCIAL INC,Financials,Equity,0.0001,United States,USD
,CENTRAL GLASS LTD,Industrials,Equity,0.0001,Japan,JPY
,KLN LOGISTICS GROUP LTD,Industrials,Equity,0.0001,Hong Kong,HKD
,PHREESIA INC,Health Care,Equity,0.0001,United States,USD
,ETORO GROUP LTD CLASS A,Financials,Equity,0.0001,Israel,USD
,FRIEDRICH VORWERK GROUP,Energy,Equity,0.0001,Germany,EUR
,SHUTTERSTOCK INC,Communication Services,Equity,0.0001,United States,USD
,AUTONEUM HOLDING AG,Consumer Discretionary,Equity,0.0001,Switzerland,CHF
,NISHIMATSUYA CHAIN LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,GVS,Health Care,Equity,0.0001,Italy,EUR
,SAUL CENTERS REIT INC,Real Estate,Equity,0.0001,United States,USD
,SYNSPECTIVE INC,Industrials,Equity,0.0001,Japan,JPY
,METROPOLE TELEVISION SA,Communication Services,Equity,0.0001,France,EUR
,EVERQUOTE INC CLASS A,Communication Services,Equity,0.0001,United States,USD
,I3 VERTICALS INC CLASS A,Information Technology,Equity,0.0001,United States,USD
,TOKYO STEEL MANUFACTURING LTD,Materials,Equity,0.0001,Japan,JPY
,MA FINANCIAL GROUP LTD,Financials,Equity,0.0001,Australia,AUD
,LENZING AG,Materials,Equity,0.0001,Austria,EUR
,REVENIO GROUP,Health Care,Equity,0.0001,Finland,EUR
,CHF CASH,Cash/Derivatives,Cash,0.0001,Switzerland,CHF
,STORAGEVAULT CANADA INC,Real Estate,Equity,0.0001,Canada,CAD
,THG PLC,Consumer Discretionary,Equity,0.0001,United Kingdom,GBP
,JINS HOLDINGS INC,Consumer Discretionary,Equity,0.0001,Japan,JPY
,INDIE SEMICONDUCTOR INC CLASS A,Information Technology,Equity,0.0001,United States,USD
,Y D MORE INVESTMENTS LTD,Financials,Equity,0.0001,Israel,ILS
,MELCO INTERNATIONAL DEVELOPMENT LT,Consumer Discretionary,Equity,0.0001,Hong Kong,HKD
,ABACUS STORAGE KING UNITS,Real Estate,Equity,0.0001,Australia,AUD
,DEUTSCHE PFANDBRIEFBANK AG,Financials,Equity,0.0001,Germany,EUR
,HEALTH AND HAPPINESS (H&H) INTERNA,Consumer Staples,Equity,0.0001,Hong Kong,HKD
,FUTURE PLC,Communication Services,Equity,0.0001,United Kingdom,GBP
,LIFEDRINK COMPANY INC,Consumer Staples,Equity,0.0001,Japan,JPY
,PAGERDUTY INC,Information Technology,Equity,0.0001,United States,USD
,JUSTSYSTEMS CORP,Information Technology,Equity,0.0001,Japan,JPY
,TOYO ENGINEERING CORP,Industrials,Equity,0.0001,Japan,JPY
,AICHI STEEL CORP,Materials,Equity,0.0001,Japan,JPY
,ETHAN ALLEN INTERIORS INC,Consumer Discretionary,Equity,0.0001,United States,USD
,VITAL FARMS INC,Consumer Staples,Equity,0.0001,United States,USD
,SUNCOKE ENERGY INC,Materials,Equity,0.0001,United States,USD
,TOSEI CORPORATION CORP,Real Estate,Equity,0.0001,Japan,JPY
,ARATA CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,RAMACO RESOURCES INC CLASS A,Materials,Equity,0.0001,United States,USD
,HEALTHSTREAM INC,Health Care,Equity,0.0001,United States,USD
,HMC CAPITAL LTD,Financials,Equity,0.0001,Australia,AUD
,TRUSTCO BANK CORP,Financials,Equity,0.0001,United States,USD
,DREAM FINDERS HOMES INC CLASS A,Consumer Discretionary,Equity,0.0001,United States,USD
,FORESTAR GROUP INC,Real Estate,Equity,0.0001,United States,USD
,HEARTFLOW INC,Health Care,Equity,0.0001,United States,USD
,PAR TECHNOLOGY CORP,Information Technology,Equity,0.0001,United States,USD
,KOPPERS HOLDINGS INC,Materials,Equity,0.0001,United States,USD
,LINK MOBILITY GROUP HOLDING,Information Technology,Equity,0.0001,Norway,NOK
,KURA ONCOLOGY INC,Health Care,Equity,0.0001,United States,USD
,KSB PREF,Industrials,Equity,0.0001,Germany,EUR
,PLANISWARE SA,Information Technology,Equity,0.0001,France,EUR
,FURUKAWA LTD,Industrials,Equity,0.0001,Japan,JPY
,NOMURA LTD,Industrials,Equity,0.0001,Japan,JPY
,NIHON DENGI LTD,Industrials,Equity,0,Japan,JPY
,KELSIAN GROUP LTD,Industrials,Equity,0,Australia,AUD
,PHATHOM PHARMACEUTICALS INC,Health Care,Equity,0,United States,USD
,INTERCOS,Consumer Staples,Equity,0,Italy,EUR
,INSTEEL INDUSTRIES INC,Industrials,Equity,0,United States,USD
,BUILD A BEAR WORKSHOP INC,Consumer Discretionary,Equity,0,United States,USD
,IPH LTD,Industrials,Equity,0,Australia,AUD
,IRADIMED CORP,Health Care,Equity,0,United States,USD
,WORLDLINE SA,Financials,Equity,0,France,EUR
,HALLADOR ENERGY,Utilities,Equity,0,United States,USD
,JMDC INC,Health Care,Equity,0,Japan,JPY
,MEDINCELL SA,Health Care,Equity,0,France,EUR
,JAPAN AVIATION ELECTRONICS INDUSTR,Information Technology,Equity,0,Japan,JPY
,SALVATORE FERRAGAMO,Consumer Discretionary,Equity,0,Italy,EUR
,STABILUS,Industrials,Equity,0,Germany,EUR
,BRANDYWINE REALTY TRUST REIT,Real Estate,Equity,0,United States,USD
,TOSHIBA TEC CORP,Information Technology,Equity,0,Japan,JPY
,MEGACHIPS CORP,Information Technology,Equity,0,Japan,JPY
,GRID DYNAMICS HOLDINGS INC CLASS A,Information Technology,Equity,0,United States,USD
,BLOOMIN BRANDS INC,Consumer Discretionary,Equity,0,United States,USD
,STANMORE RESOURCES LTD,Materials,Equity,0,Australia,AUD
,PITNEY BOWES INC,Industrials,Equity,0,United States,USD
,HIS LTD,Consumer Discretionary,Equity,0,Japan,JPY
,BRAVURA SOLUTIONS LTD,Information Technology,Equity,0,Australia,AUD
,ALTRI SGPS SA,Materials,Equity,0,Portugal,EUR
,SECUNET SECURITY AG,Information Technology,Equity,0,Germany,EUR
,VETROPACK HOLDING SA,Materials,Equity,0,Switzerland,CHF
,PORCH GROUP INC,Information Technology,Equity,0,United States,USD
,HYSTER YALE INC CLASS A,Industrials,Equity,0,United States,USD
,GUZMAN Y GOMEZ LTD,Consumer Discretionary,Equity,0,Australia,AUD
,ORIC PHARMACEUTICALS INC,Health Care,Equity,0,United States,USD
,UTZ BRANDS INC CLASS A,Consumer Staples,Equity,0,United States,USD
,PROSEGUR COMPANIA DE SEGURIDAD SA,Industrials,Equity,0,Spain,EUR
,FUKUYAMA TRANSPORTING LTD,Industrials,Equity,0,Japan,JPY
,TOWA PHARMACEUTICAL LTD,Health Care,Equity,0,Japan,JPY
,RICHTECH ROBOTICS INC CLASS B,Industrials,Equity,0,United States,USD
,AMERICAN BATTERY TECHNOLOGY COMPAN,Materials,Equity,0,United States,USD
,VIVA GOODS LTD,Consumer Discretionary,Equity,0,Hong Kong,HKD
,MUTARES,Financials,Equity,0,Germany,EUR
,EIKEN CHEMICAL LTD,Health Care,Equity,0,Japan,JPY
,EXP WORLD HOLDINGS INC,Real Estate,Equity,0,United States,USD
,YANGZIJIANG FINANCIAL HOLDING LTD,Financials,Equity,0,Singapore,SGD
,CATAPULT SPORTS LTD,Information Technology,Equity,0,Australia,AUD
,ENCE ENERGIA Y CELULOSA SA,Materials,Equity,0,Spain,EUR
,MYRIAD GENETICS INC,Health Care,Equity,0,United States,USD
,ALTAREA,Real Estate,Equity,0,France,EUR
,JETBLUE AIRWAYS CORP,Industrials,Equity,0,United States,USD
,BIT DIGITAL INC,Information Technology,Equity,0,United States,USD
,ASKUL CORP,Consumer Discretionary,Equity,0,Japan,JPY
,MOTA-ENGIL SGPS SA,Industrials,Equity,0,Portugal,EUR
,DAVE AND BUSTERS ENTERTAINMENT INC,Consumer Discretionary,Equity,0,United States,USD
,SI BONE INC,Health Care,Equity,0,United States,USD
,ANTIN INFRASTRUCTURE PARTNERS,Financials,Equity,0,France,EUR
,MIMEDX GROUP INC,Health Care,Equity,0,United States,USD
,MIRARTH REAL EST REIT CORP,Real Estate,Equity,0,Japan,JPY
,TRI CHEMICAL LABORATORIES INC,Information Technology,Equity,0,Japan,JPY
,GENCO SHIPPING AND TRADING LTD,Industrials,Equity,0,United States,USD
,QUADIENT SA,Information Technology,Equity,0,France,EUR
,WILLIS LEASE FINANCE CORP,Industrials,Equity,0,United States,USD
,SPIN MASTER SUBORDINATE VOTING COR,Consumer Discretionary,Equity,0,Canada,CAD
,PATRIZIA,Real Estate,Equity,0,Germany,EUR
,QT GROUP,Information Technology,Equity,0,Finland,EUR
,DIGITAL ARTS INC,Information Technology,Equity,0,Japan,JPY
,TPG RE FINANCE TRUST INC,Financials,Equity,0,United States,USD
,AIR NEW ZEALAND LTD,Industrials,Equity,0,New Zealand,NZD
,OCI NV,Materials,Equity,0,Netherlands,EUR
,INDUS HOLDING AG,Industrials,Equity,0,Germany,EUR
,ZEHNDER GROUP AG,Industrials,Equity,0,Switzerland,CHF
,ASP ISOTOPES INC,Materials,Equity,0,United States,USD
,POLYNOVO LTD,Health Care,Equity,0,Australia,AUD
,ARBUTUS BIOPHARMA CORP,Health Care,Equity,0,United States,USD
,ENVISION GREENWISE HOLDINGS LTD,Industrials,Equity,0,Hong Kong,HKD
,VIRGIN AUSTRALIA HOLDINGS LTD,Industrials,Equity,0,Australia,AUD
,GOLDEN ENTERTAINMENT INC,Consumer Discretionary,Equity,0,United States,USD
,NISSAN SHATAI LTD,Consumer Discretionary,Equity,0,Japan,JPY
,OHSHO FOOD SERVICE CORP,Consumer Discretionary,Equity,0,Japan,JPY
,YEXT INC,Information Technology,Equity,0,United States,USD
,GLOBAL BUSINESS TRAVEL GROUP INC C,Consumer Discretionary,Equity,0,United States,USD
,GRENKE N AG,Financials,Equity,0,Germany,EUR
,KESTRA MEDICAL TECHNOLOGIES LTD,Health Care,Equity,0,United States,USD
,NORITSU KOKI LTD,Consumer Discretionary,Equity,0,Japan,JPY
,FIRST TRACKS BIOTHERAPEUTICS INC,Health Care,Equity,0,United States,USD
,FUJITA KANKO INC,Consumer Discretionary,Equity,0,Japan,JPY
,MARSHALLS PLC,Materials,Equity,0,United Kingdom,GBP
,AND ST HD LTD,Consumer Discretionary,Equity,0,Japan,JPY
,HIPPO HOLDINGS INC,Financials,Equity,0,United States,USD
,HACKETT GROUP INC,Information Technology,Equity,0,United States,USD
,VALNEVA,Health Care,Equity,0,France,EUR
,RUMBLE INC CLASS A,Communication Services,Equity,0,United States,USD
,POWERFLEET INC,Information Technology,Equity,0,United States,USD
,KOSHIDAKA HOLDINGS LTD,Consumer Discretionary,Equity,0,Japan,JPY
,INFOMART CORP,Industrials,Equity,0,Japan,JPY
,CLARIANE,Health Care,Equity,0,France,EUR
,UNITED SUPER MARKETS HOLDINGS INC,Consumer Staples,Equity,0,Japan,JPY
,SINCLAIR INC CLASS A,Communication Services,Equity,0,United States,USD
,GLOBAL INDUSTRIAL,Industrials,Equity,0,United States,USD
,SANYO CHEMICAL INDUSTRIES LTD,Materials,Equity,0,Japan,JPY
,HYPOPORT N,Financials,Equity,0,Germany,EUR
,PKSHA TECHNOLOGY INC,Information Technology,Equity,0,Japan,JPY
,IDOM INC,Consumer Discretionary,Equity,0,Japan,JPY
,AO WORLD,Consumer Discretionary,Equity,0,United Kingdom,GBP
,BFF BANK,Financials,Equity,0,Italy,EUR
,JACCS LTD,Financials,Equity,0,Japan,JPY
,DAIO PAPER CORP,Materials,Equity,0,Japan,JPY
,GROUPON INC,Consumer Discretionary,Equity,0,United States,USD
,PEUGEOT INVEST SA,Financials,Equity,0,France,EUR
,ZIGNAGO VETRO,Materials,Equity,0,Italy,EUR
,MOONLAKE IMMUNOTHERAPEUTICS CLASS,Health Care,Equity,0,United States,USD
,ELIOR GROUP SA,Consumer Discretionary,Equity,0,France,EUR
,YUASA LTD,Industrials,Equity,0,Japan,JPY
,TABOOLA.COM LTD,Communication Services,Equity,0,United States,USD
,TOHO BANK LTD,Financials,Equity,0,Japan,JPY
,ORIENT CORP,Financials,Equity,0,Japan,JPY
,KRISPY KREME INC,Consumer Discretionary,Equity,0,United States,USD
,KAGA ELECTRONICS LTD,Information Technology,Equity,0,Japan,JPY
,KURA SUSHI INC,Consumer Discretionary,Equity,0,Japan,JPY
,HUDSON PACIFIC PROPERTIES REIT INC,Real Estate,Equity,0,United States,USD
,TEMPLE & WEBSTER GROUP LTD,Consumer Discretionary,Equity,0,Australia,AUD
,G CITY LTD,Real Estate,Equity,0,Israel,ILS
,ALLEGIANT TRAVEL,Industrials,Equity,0,United States,USD
,PROPEL HOLDINGS INC,Financials,Equity,0,Canada,CAD
,BW OFFSHORE LTD,Energy,Equity,0,Norway,NOK
,CAMPING WORLD HOLDINGS INC CLASS A,Consumer Discretionary,Equity,0,United States,USD
,PROSEGUR CASH SA,Industrials,Equity,0,Spain,EUR
,TRUECALLER CLASS B,Information Technology,Equity,0,Sweden,SEK
,CHANGE HOLDINGS INC,Information Technology,Equity,0,Japan,JPY
,HAPPINET CORP,Consumer Discretionary,Equity,0,Japan,JPY
